,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score
1674,026973ef-4b73-4901-9160-bc9e04516057,indifferent,03-05-2021 17:58,audio,,neutral,20
1675,026973ef-4b73-4901-9160-bc9e04516057,adore,07-06-2021 07:05,audio,,positive,72
1676,026973ef-4b73-4901-9160-bc9e04516057,dislike,04-04-2021 10:31,audio,,negative,10
1677,026973ef-4b73-4901-9160-bc9e04516057,peeking,26-12-2020 14:15,audio,,neutral,35
,,,,,,,
1679,026973ef-4b73-4901-9160-bc9e04516057,interested,30-09-2020 06:52,audio,,positive,30
1680,026973ef-4b73-4901-9160-bc9e04516057,super love,22-09-2020 20:24,audio,,positive,75
1681,026973ef-4b73-4901-9160-bc9e04516057,disgust,20-10-2020 13:31,audio,,negative,0
1682,026973ef-4b73-4901-9160-bc9e04516057,indifferent,10-05-2021 19:50,audio,,neutral,20
1683,026973ef-4b73-4901-9160-bc9e04516057,cherish,16-01-2021 16:51,audio,,positive,70
1684,026973ef-4b73-4901-9160-bc9e04516057,want,29-05-2021 19:52,audio,,positive,70
,,,,,,,
1686,f08bdab2-b888-484e-8fd9-919e6ed86c12,cherish,21-01-2021 05:51,audio,,positive,70
1687,f08bdab2-b888-484e-8fd9-919e6ed86c12,worried,07-07-2020 00:18,audio,,negative,12
1688,f08bdab2-b888-484e-8fd9-919e6ed86c12,heart,17-07-2020 07:24,audio,,positive,60
1689,f08bdab2-b888-484e-8fd9-919e6ed86c12,want,01-10-2020 06:49,audio,,positive,70
1690,f08bdab2-b888-484e-8fd9-919e6ed86c12,disgust,25-03-2021 19:36,audio,,negative,0
1691,f08bdab2-b888-484e-8fd9-919e6ed86c12,want,24-06-2020 02:21,audio,,positive,70
1692,f08bdab2-b888-484e-8fd9-919e6ed86c12,intrigued,27-11-2020 14:14,audio,,positive,45
1693,f08bdab2-b888-484e-8fd9-919e6ed86c12,heart,18-03-2021 08:05,audio,,positive,60
1694,f08bdab2-b888-484e-8fd9-919e6ed86c12,peeking,08-10-2020 20:41,audio,,neutral,35
,,,,,,,
1696,f08bdab2-b888-484e-8fd9-919e6ed86c12,love,15-01-2021 17:51,audio,,positive,65
1697,f08bdab2-b888-484e-8fd9-919e6ed86c12,scared,21-09-2020 06:19,audio,,negative,15
1698,f08bdab2-b888-484e-8fd9-919e6ed86c12,adore,31-10-2020 19:23,audio,,positive,72
1699,f08bdab2-b888-484e-8fd9-919e6ed86c12,super love,22-08-2020 06:23,audio,,positive,75
1700,f08bdab2-b888-484e-8fd9-919e6ed86c12,indifferent,14-08-2020 01:27,audio,,neutral,20
1701,f08bdab2-b888-484e-8fd9-919e6ed86c12,love,15-08-2020 09:23,audio,,positive,65
1702,f08bdab2-b888-484e-8fd9-919e6ed86c12,worried,05-03-2021 15:05,audio,,negative,12
1703,f08bdab2-b888-484e-8fd9-919e6ed86c12,scared,21-06-2020 23:20,audio,,negative,15
1704,f08bdab2-b888-484e-8fd9-919e6ed86c12,cherish,22-03-2021 03:23,audio,,positive,70
,,,,,,,
1706,f08bdab2-b888-484e-8fd9-919e6ed86c12,peeking,24-01-2021 21:57,audio,,neutral,35
1707,f08bdab2-b888-484e-8fd9-919e6ed86c12,scared,01-10-2020 12:42,audio,,negative,15
1708,f08bdab2-b888-484e-8fd9-919e6ed86c12,like,02-09-2020 20:54,audio,,positive,50
1709,f08bdab2-b888-484e-8fd9-919e6ed86c12,heart,30-05-2021 14:23,audio,,positive,60
1710,f08bdab2-b888-484e-8fd9-919e6ed86c12,heart,14-04-2021 20:19,audio,,positive,60
1711,f08bdab2-b888-484e-8fd9-919e6ed86c12,worried,29-09-2020 08:11,audio,,negative,12
1712,f08bdab2-b888-484e-8fd9-919e6ed86c12,heart,02-04-2021 01:09,audio,,positive,60
1713,f08bdab2-b888-484e-8fd9-919e6ed86c12,scared,09-09-2020 03:27,audio,,negative,15
1714,f08bdab2-b888-484e-8fd9-919e6ed86c12,hate,16-01-2021 06:38,audio,,negative,5
,,,,,,,
1716,f08bdab2-b888-484e-8fd9-919e6ed86c12,scared,21-08-2020 02:25,audio,,negative,15
1717,f08bdab2-b888-484e-8fd9-919e6ed86c12,scared,25-12-2020 02:31,audio,,negative,15
1718,f08bdab2-b888-484e-8fd9-919e6ed86c12,scared,17-06-2021 07:13,audio,,negative,15
1719,f08bdab2-b888-484e-8fd9-919e6ed86c12,peeking,28-07-2020 21:19,audio,,neutral,35
1720,f08bdab2-b888-484e-8fd9-919e6ed86c12,interested,05-01-2021 16:22,audio,,positive,30
1721,f08bdab2-b888-484e-8fd9-919e6ed86c12,love,17-04-2021 18:23,audio,,positive,65
1722,f08bdab2-b888-484e-8fd9-919e6ed86c12,like,02-01-2021 19:46,audio,,positive,50
1723,f08bdab2-b888-484e-8fd9-919e6ed86c12,adore,25-02-2021 17:02,audio,,positive,72
1724,f08bdab2-b888-484e-8fd9-919e6ed86c12,dislike,14-06-2021 14:19,audio,,negative,10
,,,,,,,
1726,f08bdab2-b888-484e-8fd9-919e6ed86c12,super love,10-04-2021 20:57,audio,,positive,75
1727,f08bdab2-b888-484e-8fd9-919e6ed86c12,super love,14-09-2020 06:07,audio,,positive,75
1728,f08bdab2-b888-484e-8fd9-919e6ed86c12,peeking,21-04-2021 19:35,audio,,neutral,35
1729,f08bdab2-b888-484e-8fd9-919e6ed86c12,adore,07-02-2021 15:53,audio,,positive,72
1730,f08bdab2-b888-484e-8fd9-919e6ed86c12,cherish,23-09-2020 08:59,audio,,positive,70
1731,f08bdab2-b888-484e-8fd9-919e6ed86c12,interested,18-09-2020 01:17,audio,,positive,30
1732,f08bdab2-b888-484e-8fd9-919e6ed86c12,adore,09-12-2020 12:23,audio,,positive,72
,,,,,,,
1734,a55b215b-06c5-4ef3-ac14-7e1569c3ad2e,intrigued,25-07-2020 09:08,GIF,,positive,45
1735,a55b215b-06c5-4ef3-ac14-7e1569c3ad2e,adore,24-02-2021 15:42,GIF,,positive,72
,,,,,,,
1737,258bb775-3c35-4eec-90f3-8b75a52e466a,disgust,26-11-2020 14:04,photo,,negative,0
1738,258bb775-3c35-4eec-90f3-8b75a52e466a,super love,05-11-2020 16:46,photo,,positive,75
1739,258bb775-3c35-4eec-90f3-8b75a52e466a,adore,12-03-2021 22:52,photo,,positive,72
1740,258bb775-3c35-4eec-90f3-8b75a52e466a,super love,17-01-2021 14:50,photo,,positive,75
1741,258bb775-3c35-4eec-90f3-8b75a52e466a,intrigued,05-11-2020 11:22,photo,,positive,45
1742,258bb775-3c35-4eec-90f3-8b75a52e466a,super love,09-10-2020 20:54,photo,,positive,75
1743,258bb775-3c35-4eec-90f3-8b75a52e466a,intrigued,26-02-2021 01:20,photo,,positive,45
1744,258bb775-3c35-4eec-90f3-8b75a52e466a,adore,27-07-2020 03:21,photo,,positive,72
1745,258bb775-3c35-4eec-90f3-8b75a52e466a,heart,12-08-2020 18:16,photo,,positive,60
,,,,,,,
1747,258bb775-3c35-4eec-90f3-8b75a52e466a,peeking,15-02-2021 06:04,photo,,neutral,35
1748,258bb775-3c35-4eec-90f3-8b75a52e466a,adore,29-04-2021 07:44,photo,,positive,72
1749,258bb775-3c35-4eec-90f3-8b75a52e466a,adore,25-05-2021 03:50,photo,,positive,72
1750,258bb775-3c35-4eec-90f3-8b75a52e466a,heart,17-08-2020 21:09,photo,,positive,60
1751,258bb775-3c35-4eec-90f3-8b75a52e466a,peeking,02-02-2021 08:43,photo,,neutral,35
1752,258bb775-3c35-4eec-90f3-8b75a52e466a,intrigued,15-05-2021 18:50,photo,,positive,45
1753,258bb775-3c35-4eec-90f3-8b75a52e466a,like,05-12-2020 13:29,photo,,positive,50
1754,258bb775-3c35-4eec-90f3-8b75a52e466a,scared,22-01-2021 06:12,photo,,negative,15
1755,258bb775-3c35-4eec-90f3-8b75a52e466a,heart,29-10-2020 23:33,photo,,positive,60
,,,,,,,
1757,258bb775-3c35-4eec-90f3-8b75a52e466a,intrigued,29-04-2021 07:54,photo,,positive,45
1758,258bb775-3c35-4eec-90f3-8b75a52e466a,dislike,03-11-2020 21:49,photo,,negative,10
1759,258bb775-3c35-4eec-90f3-8b75a52e466a,hate,07-08-2020 00:14,photo,,negative,5
1760,258bb775-3c35-4eec-90f3-8b75a52e466a,like,01-10-2020 08:21,photo,,positive,50
1761,258bb775-3c35-4eec-90f3-8b75a52e466a,indifferent,08-06-2021 15:59,photo,,neutral,20
1762,258bb775-3c35-4eec-90f3-8b75a52e466a,indifferent,26-03-2021 02:21,photo,,neutral,20
1763,258bb775-3c35-4eec-90f3-8b75a52e466a,like,25-10-2020 23:08,photo,,positive,50
1764,258bb775-3c35-4eec-90f3-8b75a52e466a,adore,11-07-2020 23:08,photo,,positive,72
1765,258bb775-3c35-4eec-90f3-8b75a52e466a,love,10-05-2021 07:25,photo,,positive,65
,,,,,,,
1767,258bb775-3c35-4eec-90f3-8b75a52e466a,worried,02-01-2021 03:56,photo,,negative,12
1768,258bb775-3c35-4eec-90f3-8b75a52e466a,intrigued,12-06-2021 20:42,photo,,positive,45
1769,258bb775-3c35-4eec-90f3-8b75a52e466a,want,12-06-2021 19:31,photo,,positive,70
1770,258bb775-3c35-4eec-90f3-8b75a52e466a,peeking,04-04-2021 17:09,photo,,neutral,35
1771,258bb775-3c35-4eec-90f3-8b75a52e466a,super love,22-06-2020 11:05,photo,,positive,75
1772,258bb775-3c35-4eec-90f3-8b75a52e466a,cherish,29-01-2021 20:19,photo,,positive,70
1773,258bb775-3c35-4eec-90f3-8b75a52e466a,scared,12-07-2020 03:26,photo,,negative,15
1774,258bb775-3c35-4eec-90f3-8b75a52e466a,adore,18-09-2020 16:25,photo,,positive,72
1775,258bb775-3c35-4eec-90f3-8b75a52e466a,indifferent,05-01-2021 18:27,photo,,neutral,20
,,,,,,,
1777,258bb775-3c35-4eec-90f3-8b75a52e466a,indifferent,11-08-2020 23:21,photo,,neutral,20
1778,258bb775-3c35-4eec-90f3-8b75a52e466a,interested,05-11-2020 14:26,photo,,positive,30
1779,258bb775-3c35-4eec-90f3-8b75a52e466a,hate,12-10-2020 18:22,photo,,negative,5
1780,258bb775-3c35-4eec-90f3-8b75a52e466a,interested,13-01-2021 14:23,photo,,positive,30
,,,,,,,
1782,8d32243c-2dd1-4128-bde1-d643207e582c,hate,07-06-2021 23:57,photo,,negative,5
1783,8d32243c-2dd1-4128-bde1-d643207e582c,dislike,24-08-2020 17:02,photo,,negative,10
1784,8d32243c-2dd1-4128-bde1-d643207e582c,super love,12-09-2020 05:58,photo,,positive,75
1785,8d32243c-2dd1-4128-bde1-d643207e582c,scared,25-09-2020 11:34,photo,,negative,15
1786,8d32243c-2dd1-4128-bde1-d643207e582c,love,08-02-2021 07:38,photo,,positive,65
1787,8d32243c-2dd1-4128-bde1-d643207e582c,like,16-11-2020 19:14,photo,,positive,50
1788,8d32243c-2dd1-4128-bde1-d643207e582c,interested,09-12-2020 01:01,photo,,positive,30
1789,8d32243c-2dd1-4128-bde1-d643207e582c,super love,09-09-2020 01:00,photo,,positive,75
1790,8d32243c-2dd1-4128-bde1-d643207e582c,disgust,03-12-2020 11:30,photo,,negative,0
,,,,,,,
1792,8d32243c-2dd1-4128-bde1-d643207e582c,heart,14-09-2020 11:25,photo,,positive,60
1793,8d32243c-2dd1-4128-bde1-d643207e582c,dislike,17-10-2020 11:51,photo,,negative,10
1794,8d32243c-2dd1-4128-bde1-d643207e582c,dislike,11-08-2020 01:24,photo,,negative,10
1795,8d32243c-2dd1-4128-bde1-d643207e582c,heart,13-09-2020 17:03,photo,,positive,60
1796,8d32243c-2dd1-4128-bde1-d643207e582c,interested,23-08-2020 14:28,photo,,positive,30
1797,8d32243c-2dd1-4128-bde1-d643207e582c,disgust,13-04-2021 07:30,photo,,negative,0
1798,8d32243c-2dd1-4128-bde1-d643207e582c,scared,23-06-2020 18:32,photo,,negative,15
1799,8d32243c-2dd1-4128-bde1-d643207e582c,cherish,05-07-2020 00:49,photo,,positive,70
1800,8d32243c-2dd1-4128-bde1-d643207e582c,heart,31-07-2020 09:20,photo,,positive,60
,,,,,,,
1802,8d32243c-2dd1-4128-bde1-d643207e582c,worried,01-12-2020 09:38,photo,,negative,12
1803,8d32243c-2dd1-4128-bde1-d643207e582c,hate,30-04-2021 21:38,photo,,negative,5
1804,8d32243c-2dd1-4128-bde1-d643207e582c,peeking,24-09-2020 03:31,photo,,neutral,35
1805,8d32243c-2dd1-4128-bde1-d643207e582c,dislike,19-07-2020 03:53,photo,,negative,10
1806,8d32243c-2dd1-4128-bde1-d643207e582c,want,12-01-2021 21:58,photo,,positive,70
1807,8d32243c-2dd1-4128-bde1-d643207e582c,heart,28-09-2020 17:44,photo,,positive,60
1808,8d32243c-2dd1-4128-bde1-d643207e582c,heart,25-01-2021 18:38,photo,,positive,60
1809,8d32243c-2dd1-4128-bde1-d643207e582c,interested,06-11-2020 08:44,photo,,positive,30
1810,8d32243c-2dd1-4128-bde1-d643207e582c,worried,29-08-2020 00:32,photo,,negative,12
,,,,,,,
1812,8d32243c-2dd1-4128-bde1-d643207e582c,worried,06-01-2021 21:00,photo,,negative,12
1813,8d32243c-2dd1-4128-bde1-d643207e582c,scared,09-02-2021 07:57,photo,,negative,15
1814,8d32243c-2dd1-4128-bde1-d643207e582c,want,29-04-2021 11:05,photo,,positive,70
1815,8d32243c-2dd1-4128-bde1-d643207e582c,interested,03-01-2021 20:02,photo,,positive,30
1816,8d32243c-2dd1-4128-bde1-d643207e582c,scared,13-05-2021 10:28,photo,,negative,15
1817,8d32243c-2dd1-4128-bde1-d643207e582c,like,11-04-2021 10:17,photo,,positive,50
1818,8d32243c-2dd1-4128-bde1-d643207e582c,interested,16-03-2021 18:04,photo,,positive,30
1819,8d32243c-2dd1-4128-bde1-d643207e582c,peeking,01-02-2021 19:27,photo,,neutral,35
1820,8d32243c-2dd1-4128-bde1-d643207e582c,peeking,17-11-2020 16:11,photo,,neutral,35
,,,,,,,
1822,8d32243c-2dd1-4128-bde1-d643207e582c,indifferent,24-12-2020 09:29,photo,,neutral,20
1823,8d32243c-2dd1-4128-bde1-d643207e582c,hate,03-12-2020 01:57,photo,,negative,5
1824,8d32243c-2dd1-4128-bde1-d643207e582c,scared,28-05-2021 19:11,photo,,negative,15
1825,8d32243c-2dd1-4128-bde1-d643207e582c,scared,09-01-2021 21:43,photo,,negative,15
1826,8d32243c-2dd1-4128-bde1-d643207e582c,indifferent,26-09-2020 16:46,photo,,neutral,20
1827,8d32243c-2dd1-4128-bde1-d643207e582c,disgust,24-06-2020 06:45,photo,,negative,0
,,,,,,,
1829,e2c433d2-096e-484e-8c69-28f0bb69f3b7,disgust,24-01-2021 20:52,audio,,negative,0
1830,e2c433d2-096e-484e-8c69-28f0bb69f3b7,intrigued,18-09-2020 04:49,audio,,positive,45
1831,e2c433d2-096e-484e-8c69-28f0bb69f3b7,worried,26-11-2020 19:56,audio,,negative,12
1832,e2c433d2-096e-484e-8c69-28f0bb69f3b7,cherish,07-02-2021 17:11,audio,,positive,70
1833,e2c433d2-096e-484e-8c69-28f0bb69f3b7,heart,06-11-2020 19:44,audio,,positive,60
1834,e2c433d2-096e-484e-8c69-28f0bb69f3b7,indifferent,13-08-2020 01:26,audio,,neutral,20
1835,e2c433d2-096e-484e-8c69-28f0bb69f3b7,like,03-01-2021 09:18,audio,,positive,50
1836,e2c433d2-096e-484e-8c69-28f0bb69f3b7,like,18-12-2020 17:42,audio,,positive,50
1837,e2c433d2-096e-484e-8c69-28f0bb69f3b7,interested,26-02-2021 22:15,audio,,positive,30
,,,,,,,
1839,e2c433d2-096e-484e-8c69-28f0bb69f3b7,hate,11-08-2020 20:00,audio,,negative,5
1840,e2c433d2-096e-484e-8c69-28f0bb69f3b7,adore,06-08-2020 14:12,audio,,positive,72
1841,e2c433d2-096e-484e-8c69-28f0bb69f3b7,adore,18-11-2020 00:41,audio,,positive,72
1842,e2c433d2-096e-484e-8c69-28f0bb69f3b7,scared,22-05-2021 11:05,audio,,negative,15
1843,e2c433d2-096e-484e-8c69-28f0bb69f3b7,disgust,25-11-2020 19:43,audio,,negative,0
1844,e2c433d2-096e-484e-8c69-28f0bb69f3b7,adore,09-02-2021 03:59,audio,,positive,72
1845,e2c433d2-096e-484e-8c69-28f0bb69f3b7,adore,25-12-2020 00:06,audio,,positive,72
1846,e2c433d2-096e-484e-8c69-28f0bb69f3b7,heart,16-05-2021 06:36,audio,,positive,60
1847,e2c433d2-096e-484e-8c69-28f0bb69f3b7,scared,20-12-2020 14:50,audio,,negative,15
,,,,,,,
1849,e2c433d2-096e-484e-8c69-28f0bb69f3b7,interested,30-07-2020 03:15,audio,,positive,30
1850,e2c433d2-096e-484e-8c69-28f0bb69f3b7,cherish,01-11-2020 07:10,audio,,positive,70
1851,e2c433d2-096e-484e-8c69-28f0bb69f3b7,indifferent,26-03-2021 21:18,audio,,neutral,20
1852,e2c433d2-096e-484e-8c69-28f0bb69f3b7,like,09-01-2021 21:47,audio,,positive,50
1853,e2c433d2-096e-484e-8c69-28f0bb69f3b7,cherish,07-01-2021 17:03,audio,,positive,70
1854,e2c433d2-096e-484e-8c69-28f0bb69f3b7,disgust,26-01-2021 15:54,audio,,negative,0
1855,e2c433d2-096e-484e-8c69-28f0bb69f3b7,hate,31-05-2021 23:19,audio,,negative,5
1856,e2c433d2-096e-484e-8c69-28f0bb69f3b7,super love,06-06-2021 20:04,audio,,positive,75
1857,e2c433d2-096e-484e-8c69-28f0bb69f3b7,scared,26-06-2020 10:36,audio,,negative,15
,,,,,,,
1859,e2c433d2-096e-484e-8c69-28f0bb69f3b7,intrigued,27-05-2021 02:08,audio,,positive,45
1860,e2c433d2-096e-484e-8c69-28f0bb69f3b7,hate,28-09-2020 18:25,audio,,negative,5
1861,e2c433d2-096e-484e-8c69-28f0bb69f3b7,like,01-11-2020 16:18,audio,,positive,50
1862,e2c433d2-096e-484e-8c69-28f0bb69f3b7,heart,14-06-2021 22:25,audio,,positive,60
1863,e2c433d2-096e-484e-8c69-28f0bb69f3b7,dislike,26-07-2020 17:00,audio,,negative,10
1864,e2c433d2-096e-484e-8c69-28f0bb69f3b7,like,17-07-2020 02:29,audio,,positive,50
1865,e2c433d2-096e-484e-8c69-28f0bb69f3b7,hate,27-02-2021 11:03,audio,,negative,5
1866,e2c433d2-096e-484e-8c69-28f0bb69f3b7,love,16-03-2021 00:20,audio,,positive,65
1867,e2c433d2-096e-484e-8c69-28f0bb69f3b7,cherish,21-02-2021 11:32,audio,,positive,70
,,,,,,,
1869,e2c433d2-096e-484e-8c69-28f0bb69f3b7,scared,12-07-2020 00:21,audio,,negative,15
1870,e2c433d2-096e-484e-8c69-28f0bb69f3b7,super love,06-09-2020 17:18,audio,,positive,75
1871,e2c433d2-096e-484e-8c69-28f0bb69f3b7,super love,13-07-2020 23:05,audio,,positive,75
,,,,,,,
1873,3d8fffab-6107-4d7b-9485-c610e233c91c,adore,21-10-2020 22:49,photo,,positive,72
1874,3d8fffab-6107-4d7b-9485-c610e233c91c,heart,30-09-2020 10:05,photo,,positive,60
1875,3d8fffab-6107-4d7b-9485-c610e233c91c,scared,23-08-2020 19:15,photo,,negative,15
1876,3d8fffab-6107-4d7b-9485-c610e233c91c,want,11-01-2021 15:20,photo,,positive,70
1877,3d8fffab-6107-4d7b-9485-c610e233c91c,worried,09-06-2021 09:20,photo,,negative,12
1878,3d8fffab-6107-4d7b-9485-c610e233c91c,interested,19-04-2021 13:48,photo,,positive,30
1879,3d8fffab-6107-4d7b-9485-c610e233c91c,worried,05-07-2020 23:41,photo,,negative,12
1880,3d8fffab-6107-4d7b-9485-c610e233c91c,love,20-11-2020 04:18,photo,,positive,65
1881,3d8fffab-6107-4d7b-9485-c610e233c91c,dislike,28-06-2020 04:43,photo,,negative,10
,,,,,,,
1883,3d8fffab-6107-4d7b-9485-c610e233c91c,intrigued,19-04-2021 10:43,photo,,positive,45
1884,3d8fffab-6107-4d7b-9485-c610e233c91c,peeking,20-09-2020 04:27,photo,,neutral,35
1885,3d8fffab-6107-4d7b-9485-c610e233c91c,adore,20-11-2020 18:04,photo,,positive,72
1886,3d8fffab-6107-4d7b-9485-c610e233c91c,interested,23-09-2020 01:50,photo,,positive,30
1887,3d8fffab-6107-4d7b-9485-c610e233c91c,worried,14-11-2020 16:04,photo,,negative,12
1888,3d8fffab-6107-4d7b-9485-c610e233c91c,love,15-11-2020 12:00,photo,,positive,65
1889,3d8fffab-6107-4d7b-9485-c610e233c91c,love,27-10-2020 17:26,photo,,positive,65
1890,3d8fffab-6107-4d7b-9485-c610e233c91c,dislike,30-11-2020 20:34,photo,,negative,10
1891,3d8fffab-6107-4d7b-9485-c610e233c91c,peeking,26-01-2021 16:26,photo,,neutral,35
,,,,,,,
1893,3d8fffab-6107-4d7b-9485-c610e233c91c,heart,23-12-2020 15:17,photo,,positive,60
1894,3d8fffab-6107-4d7b-9485-c610e233c91c,intrigued,11-11-2020 20:14,photo,,positive,45
1895,3d8fffab-6107-4d7b-9485-c610e233c91c,cherish,03-05-2021 08:29,photo,,positive,70
1896,3d8fffab-6107-4d7b-9485-c610e233c91c,scared,22-08-2020 06:24,photo,,negative,15
1897,3d8fffab-6107-4d7b-9485-c610e233c91c,love,31-03-2021 18:15,photo,,positive,65
1898,3d8fffab-6107-4d7b-9485-c610e233c91c,adore,28-08-2020 05:33,photo,,positive,72
1899,3d8fffab-6107-4d7b-9485-c610e233c91c,dislike,05-06-2021 00:37,photo,,negative,10
1900,3d8fffab-6107-4d7b-9485-c610e233c91c,peeking,28-05-2021 09:16,photo,,neutral,35
1901,3d8fffab-6107-4d7b-9485-c610e233c91c,cherish,02-05-2021 04:05,photo,,positive,70
,,,,,,,
1903,409aa11d-5af3-4a70-9da1-482857f5835e,adore,10-06-2021 10:27,GIF,,positive,72
1904,409aa11d-5af3-4a70-9da1-482857f5835e,heart,23-03-2021 02:03,GIF,,positive,60
1905,409aa11d-5af3-4a70-9da1-482857f5835e,dislike,01-06-2021 09:25,GIF,,negative,10
1906,409aa11d-5af3-4a70-9da1-482857f5835e,peeking,23-06-2020 20:43,GIF,,neutral,35
1907,409aa11d-5af3-4a70-9da1-482857f5835e,interested,06-03-2021 18:17,GIF,,positive,30
1908,409aa11d-5af3-4a70-9da1-482857f5835e,disgust,10-03-2021 19:24,GIF,,negative,0
1909,409aa11d-5af3-4a70-9da1-482857f5835e,intrigued,26-12-2020 14:51,GIF,,positive,45
1910,409aa11d-5af3-4a70-9da1-482857f5835e,dislike,22-09-2020 04:36,GIF,,negative,10
1911,409aa11d-5af3-4a70-9da1-482857f5835e,adore,08-05-2021 00:06,GIF,,positive,72
,,,,,,,
1913,409aa11d-5af3-4a70-9da1-482857f5835e,disgust,16-06-2021 16:12,GIF,,negative,0
1914,409aa11d-5af3-4a70-9da1-482857f5835e,scared,18-01-2021 12:21,GIF,,negative,15
1915,409aa11d-5af3-4a70-9da1-482857f5835e,interested,20-02-2021 08:17,GIF,,positive,30
1916,409aa11d-5af3-4a70-9da1-482857f5835e,super love,29-05-2021 12:12,GIF,,positive,75
1917,409aa11d-5af3-4a70-9da1-482857f5835e,love,17-09-2020 16:21,GIF,,positive,65
1918,409aa11d-5af3-4a70-9da1-482857f5835e,super love,03-06-2021 02:38,GIF,,positive,75
1919,409aa11d-5af3-4a70-9da1-482857f5835e,adore,08-10-2020 21:21,GIF,,positive,72
1920,409aa11d-5af3-4a70-9da1-482857f5835e,heart,22-12-2020 14:39,GIF,,positive,60
1921,409aa11d-5af3-4a70-9da1-482857f5835e,want,24-02-2021 08:46,GIF,,positive,70
,,,,,,,
1923,409aa11d-5af3-4a70-9da1-482857f5835e,adore,16-01-2021 20:13,GIF,,positive,72
1924,409aa11d-5af3-4a70-9da1-482857f5835e,scared,15-09-2020 20:02,GIF,,negative,15
1925,409aa11d-5af3-4a70-9da1-482857f5835e,worried,19-04-2021 19:57,GIF,,negative,12
1926,409aa11d-5af3-4a70-9da1-482857f5835e,peeking,10-09-2020 08:16,GIF,,neutral,35
1927,409aa11d-5af3-4a70-9da1-482857f5835e,heart,14-06-2021 22:33,GIF,,positive,60
1928,409aa11d-5af3-4a70-9da1-482857f5835e,intrigued,20-02-2021 08:22,GIF,,positive,45
1929,409aa11d-5af3-4a70-9da1-482857f5835e,peeking,10-09-2020 02:26,GIF,,neutral,35
1930,409aa11d-5af3-4a70-9da1-482857f5835e,cherish,15-06-2021 23:51,GIF,,positive,70
1931,409aa11d-5af3-4a70-9da1-482857f5835e,worried,11-01-2021 11:10,GIF,,negative,12
,,,,,,,
1933,409aa11d-5af3-4a70-9da1-482857f5835e,disgust,29-01-2021 09:21,GIF,,negative,0
1934,409aa11d-5af3-4a70-9da1-482857f5835e,scared,10-03-2021 09:43,GIF,,negative,15
1935,409aa11d-5af3-4a70-9da1-482857f5835e,hate,09-02-2021 18:35,GIF,,negative,5
1936,409aa11d-5af3-4a70-9da1-482857f5835e,adore,30-10-2020 19:28,GIF,,positive,72
1937,409aa11d-5af3-4a70-9da1-482857f5835e,scared,12-12-2020 20:50,GIF,,negative,15
,,,,,,,
1939,aa9ea032-0fea-42c3-88d9-666685d4b32b,worried,01-06-2021 03:26,GIF,,negative,12
1940,aa9ea032-0fea-42c3-88d9-666685d4b32b,interested,30-12-2020 08:46,GIF,,positive,30
1941,aa9ea032-0fea-42c3-88d9-666685d4b32b,cherish,21-02-2021 06:29,GIF,,positive,70
1942,aa9ea032-0fea-42c3-88d9-666685d4b32b,adore,30-09-2020 07:16,GIF,,positive,72
,,,,,,,
1944,eaddee3e-3a23-47cd-9785-ab7f2120a293,cherish,26-04-2021 21:50,video,,positive,70
1945,eaddee3e-3a23-47cd-9785-ab7f2120a293,indifferent,16-06-2021 00:04,video,,neutral,20
1946,eaddee3e-3a23-47cd-9785-ab7f2120a293,worried,11-07-2020 03:03,video,,negative,12
1947,eaddee3e-3a23-47cd-9785-ab7f2120a293,super love,17-09-2020 15:53,video,,positive,75
1948,eaddee3e-3a23-47cd-9785-ab7f2120a293,hate,14-06-2021 04:36,video,,negative,5
1949,eaddee3e-3a23-47cd-9785-ab7f2120a293,dislike,10-10-2020 14:23,video,,negative,10
1950,eaddee3e-3a23-47cd-9785-ab7f2120a293,love,15-07-2020 07:47,video,,positive,65
1951,eaddee3e-3a23-47cd-9785-ab7f2120a293,want,14-07-2020 15:49,video,,positive,70
1952,eaddee3e-3a23-47cd-9785-ab7f2120a293,want,05-12-2020 19:26,video,,positive,70
,,,,,,,
1954,eaddee3e-3a23-47cd-9785-ab7f2120a293,like,20-06-2020 02:20,video,,positive,50
1955,eaddee3e-3a23-47cd-9785-ab7f2120a293,peeking,29-08-2020 23:50,video,,neutral,35
1956,eaddee3e-3a23-47cd-9785-ab7f2120a293,worried,29-11-2020 15:12,video,,negative,12
1957,eaddee3e-3a23-47cd-9785-ab7f2120a293,scared,05-09-2020 07:37,video,,negative,15
1958,eaddee3e-3a23-47cd-9785-ab7f2120a293,love,09-01-2021 02:02,video,,positive,65
1959,eaddee3e-3a23-47cd-9785-ab7f2120a293,adore,15-01-2021 05:04,video,,positive,72
1960,eaddee3e-3a23-47cd-9785-ab7f2120a293,indifferent,11-04-2021 19:15,video,,neutral,20
1961,eaddee3e-3a23-47cd-9785-ab7f2120a293,indifferent,11-08-2020 14:00,video,,neutral,20
1962,eaddee3e-3a23-47cd-9785-ab7f2120a293,peeking,19-10-2020 21:26,video,,neutral,35
,,,,,,,
1964,eaddee3e-3a23-47cd-9785-ab7f2120a293,interested,25-11-2020 19:03,video,,positive,30
1965,eaddee3e-3a23-47cd-9785-ab7f2120a293,disgust,26-12-2020 09:23,video,,negative,0
1966,eaddee3e-3a23-47cd-9785-ab7f2120a293,peeking,23-06-2020 06:19,video,,neutral,35
